011863ed2a4061d147f072488871d62e1b8b4c93,99168
b478836a38995bf73b365e219b2c26acba908539,99136
c120f455e345841b370fefdf20a1123ff36ffccb,99136
482d5f67bd816d68dec1c24a9dcfac14cc3e6730,99100
5a6a72b7a43092b113c8b4dc21719eac10f72acc,99100
5f3206b250252ea4e79003dab870d581e422e8ec,99136
8cd7a0bf5e7ec9c0289a97e65ec296586ecfe452,99096
a90d04f295c7aa26459890d17cf179e9148b1773,99100
f2f64b22673621ef9fc1b07a2afdf57fd0d4b2b3,99100
4905787c4811d607e1628699c68bab3fd556afdb,
640a0b4cedea8ad1ccd02f5c906cfe7507dfa107,
957d70cca4799cbd326f6a2f2ca33f393af4c2bc,
982d54feb35b6edcc981357450eb64dbadff04f5,
fcb57f1ce2a4cdd2e01e76489be7fae24a309646,99100
358b87c580058e0fe3b2f24c88a9e3732c0d96d5,
648496144a3c5f75db46e65843e3918b939c966b,
8a1524e44dd76f2b222af80f577cb7ac6a9ad421,
ae6c74a29448f714b2c3fbdf6dfc285e98872340,
c34e0e6b6792ff1b572906a0ba68a49237b33a58,
cdabd513b4bf8998794bb924bc7b851ef5e7f659,
3d1d3ef09f5c45c8f30c82f09f3cbc7c8c341adb,98684
71ef0d6e68096a777ace55a75375d5b60d6ad7c4,98684
8b1f96a7810be911668a58f98df0012b9c488240,98688
ebed8790d64409d7aa8d9ff5555258aba54b9507,98844
12f4942cdf270db862221cb14db18e2d7219ea1a,98632
7a0dbe550eb2fc81b2801df3da14836c63780caf,98536
84a8668c569f4f32136599abda582f5910d3010f,98592
876bf8509e99a1c481599b07054b6f4fb7164bb9,98504
fdaacde1ea4a498522d5ff613157b471ea416d5e,98592
4646dfd6d13eab34f341e15b8d040a1e188df69b,
7a2e8d84e1fcd217351f8f1651ea83799a16e2ea,
9ac50f80722df49c045b5f23cdf3eb753c2310dc,
b1679f97cc997abd962f3bafa14383714cd7daf3,
f505d4fce512d23714caa26c40ca3a52e457c4ad,
f7ba8e940a27098569695e834ffe1477043bb9c2,
43cbc9c76965edc54b0e08cae58593d3984b07a1,
859486c84fc0a90acfc10a226e79442045031115,
a46118460774239c1a4905fafdfbad70f03bbb7f,
